"","year","month","day","water_level","stationname","lat","lon"
"20710",2010,3,22,1.434175,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20711",2010,3,23,1.31992083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20712",2010,3,24,1.292475,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20713",2010,3,25,1.40612083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20714",2010,3,26,1.4395,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20715",2010,3,27,1.35572916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20716",2010,3,28,1.45002916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20717",2010,3,29,1.46011666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20718",2010,3,30,1.27270416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20719",2010,3,31,1.286275,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20720",2010,4,1,1.29094583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20721",2010,4,2,1.3412125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20722",2010,4,3,1.3836125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20723",2010,4,4,1.366275,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20724",2010,4,5,1.34844166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20725",2010,4,6,1.3583125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20726",2010,4,7,1.41817083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20727",2010,4,8,1.4587875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20728",2010,4,9,1.39247083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20729",2010,4,10,1.2385875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20730",2010,4,11,1.2805375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20731",2010,4,12,1.24492916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20732",2010,4,13,1.27494583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20733",2010,4,14,1.28190833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20734",2010,4,15,1.3214875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20735",2010,4,16,1.35763333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20736",2010,4,17,1.41620833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20737",2010,4,18,1.4294375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20738",2010,4,19,1.37150416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20739",2010,4,20,1.3601625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20740",2010,4,21,1.38289166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20741",2010,4,22,1.3439,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20742",2010,4,23,1.37987916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20743",2010,4,24,1.49031666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20744",2010,4,25,1.56354166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20745",2010,4,26,1.54159166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20746",2010,4,27,1.428875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20747",2010,4,28,1.30329166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20748",2010,4,29,1.35394166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20749",2010,4,30,1.5043375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20750",2010,5,1,1.52960416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20751",2010,5,2,1.5395,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20752",2010,5,3,1.47799583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20753",2010,5,4,1.42163333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20754",2010,5,5,1.40521666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20755",2010,5,6,1.36820416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20756",2010,5,7,1.35435833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20757",2010,5,8,1.33081666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20758",2010,5,9,1.3182375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20759",2010,5,10,1.31491666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20760",2010,5,11,1.3979125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20761",2010,5,12,1.42699166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20762",2010,5,13,1.426575,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20763",2010,5,14,1.40815833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20764",2010,5,15,1.46595416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20765",2010,5,16,1.48115833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20766",2010,5,17,1.54917083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20767",2010,5,18,1.47292916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20768",2010,5,19,1.47042083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20769",2010,5,20,1.4685125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20770",2010,5,21,1.43740416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20771",2010,5,22,1.426925,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20772",2010,5,23,1.4203625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20773",2010,5,24,1.4434,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20774",2010,5,25,1.44663333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20775",2010,5,26,1.42747916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20776",2010,5,27,1.47411666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20777",2010,5,28,1.4818875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20778",2010,5,29,1.5157,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20779",2010,5,30,1.52938333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20780",2010,5,31,1.479925,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20781",2010,6,1,1.45750416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20782",2010,6,2,1.45771666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20783",2010,6,3,1.52457916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20784",2010,6,4,1.58461666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20785",2010,6,5,1.53134166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20786",2010,6,6,1.47554166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20787",2010,6,7,1.47275833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20788",2010,6,8,1.4244,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20789",2010,6,9,1.424825,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20790",2010,6,10,1.44110833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20791",2010,6,11,1.5008875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20792",2010,6,12,1.48150416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20793",2010,6,13,1.48609166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20794",2010,6,14,1.56361666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20795",2010,6,15,1.55794166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20796",2010,6,16,1.49900416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20797",2010,6,17,1.52866666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20798",2010,6,18,1.50225,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20799",2010,6,19,1.45395833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20800",2010,6,20,1.42479583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20801",2010,6,21,1.4622,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20802",2010,6,22,1.47687083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20803",2010,6,23,1.429375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20804",2010,6,24,1.4484875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20805",2010,6,25,1.46875833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20806",2010,6,26,1.51560833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20807",2010,6,27,1.57785416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20808",2010,6,28,1.58250833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20809",2010,6,29,1.57670416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20810",2010,6,30,1.58612083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20811",2010,7,1,1.5319875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20812",2010,7,2,1.47124583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20813",2010,7,3,1.51607916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20814",2010,7,4,1.55765833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20815",2010,7,5,1.54237916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20816",2010,7,6,1.53296666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20817",2010,7,7,1.46054166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20818",2010,7,8,1.4877625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20819",2010,7,9,1.51595416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20820",2010,7,10,1.54212083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20821",2010,7,11,1.5421625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20822",2010,7,12,1.527075,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20823",2010,7,13,1.48705416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20824",2010,7,14,1.43053333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20825",2010,7,15,1.48578333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20826",2010,7,16,1.5161125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20827",2010,7,17,1.55545,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20828",2010,7,18,1.53855416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20829",2010,7,19,1.53280833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20830",2010,7,20,1.54434583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20831",2010,7,21,1.50765416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20832",2010,7,22,1.50333333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20833",2010,7,23,1.39839583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20834",2010,7,24,1.57005833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20835",2010,7,25,1.528725,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20836",2010,7,26,1.49537916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20837",2010,7,27,1.45033333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20838",2010,7,28,1.46897916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20839",2010,7,29,1.4651375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20840",2010,7,30,1.4890375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20841",2010,7,31,1.5198625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20842",2010,8,1,1.4879625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20843",2010,8,2,1.49925416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20844",2010,8,3,1.46744166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20845",2010,8,4,1.50904583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20846",2010,8,5,1.5917875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20847",2010,8,6,1.5859375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20848",2010,8,7,1.61443333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20849",2010,8,8,1.59499166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20850",2010,8,9,1.56661666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20851",2010,8,10,1.60565,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20852",2010,8,11,1.76277083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20853",2010,8,12,1.6371125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20854",2010,8,13,1.571075,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20855",2010,8,14,1.51181666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20856",2010,8,15,1.52529583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20857",2010,8,16,1.56655833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20858",2010,8,17,1.57618333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20859",2010,8,18,1.55311666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20860",2010,8,19,1.50209166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20861",2010,8,20,1.536775,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20862",2010,8,21,1.50766666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20863",2010,8,22,1.5651,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20864",2010,8,23,1.6553625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20865",2010,8,24,1.70215833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20866",2010,8,25,1.58278333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20867",2010,8,26,1.5341,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20868",2010,8,27,1.4943875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20869",2010,8,28,1.51563333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20870",2010,8,29,1.52871666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20871",2010,8,30,1.4974875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20872",2010,8,31,1.45347916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20873",2010,9,1,1.47977083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20874",2010,9,2,1.5664,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20875",2010,9,3,1.55909583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20876",2010,9,4,1.6043875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20877",2010,9,5,1.61142083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20878",2010,9,6,1.65486666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20879",2010,9,7,1.64036666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20880",2010,9,8,1.62725833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20881",2010,9,9,1.65175833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20882",2010,9,10,1.63487083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20883",2010,9,11,1.59736666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20884",2010,9,12,1.57949166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20885",2010,9,13,1.57636666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20886",2010,9,14,1.6042875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20887",2010,9,15,1.5987625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20888",2010,9,16,1.6237125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20889",2010,9,17,1.61497916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20890",2010,9,18,1.5695125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20891",2010,9,19,1.5291,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20892",2010,9,20,1.54857916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20893",2010,9,21,1.58450416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20894",2010,9,22,1.56510833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20895",2010,9,23,1.6083,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20896",2010,9,24,1.5961625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20897",2010,9,25,1.60109583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20898",2010,9,26,1.69662083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20899",2010,9,27,1.728975,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20900",2010,9,28,1.6535625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20901",2010,9,29,1.68135833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20902",2010,9,30,1.5866125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20903",2010,10,1,1.48864166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20904",2010,10,2,1.50570833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20905",2010,10,3,1.4468375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20906",2010,10,4,1.41992083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20907",2010,10,5,1.36742083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20908",2010,10,6,1.29337083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20909",2010,10,7,1.44879166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20910",2010,10,8,1.58177083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20911",2010,10,9,1.64804166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20912",2010,10,10,1.63470416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20913",2010,10,11,1.60834583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20914",2010,10,12,1.5734625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20915",2010,10,13,1.568725,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20916",2010,10,14,1.48610416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20917",2010,10,15,1.39781666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20918",2010,10,16,1.4058,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20919",2010,10,17,1.46384583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20920",2010,10,18,1.52842916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20921",2010,10,19,1.58788333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20922",2010,10,20,1.55382083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20923",2010,10,21,1.5104375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20924",2010,10,22,1.46565833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20925",2010,10,23,1.45922916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20926",2010,10,24,1.5374375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20927",2010,10,25,1.62200833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20928",2010,10,26,1.6277625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20929",2010,10,27,1.54733333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20930",2010,10,28,1.4361375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20931",2010,10,29,1.3490625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20932",2010,10,30,1.33742916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20933",2010,10,31,1.45238333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20934",2010,11,1,1.40345416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20935",2010,11,2,1.38154583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20936",2010,11,3,1.49707083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20937",2010,11,4,1.63755833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20938",2010,11,5,1.32035416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20939",2010,11,6,1.1454625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20940",2010,11,7,1.11982083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20941",2010,11,8,1.23011666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20942",2010,11,9,1.37818333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20943",2010,11,10,1.43629166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20944",2010,11,11,1.41899583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20945",2010,11,12,1.37680416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20946",2010,11,13,1.43193333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20947",2010,11,14,1.53464583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20948",2010,11,15,1.613525,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20949",2010,11,16,1.76104583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20950",2010,11,17,1.62092083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20951",2010,11,18,1.4525125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20952",2010,11,19,1.404825,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20953",2010,11,20,1.48993333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20954",2010,11,21,1.48137083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20955",2010,11,22,1.48346666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20956",2010,11,23,1.45885,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20957",2010,11,24,1.4394875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20958",2010,11,25,1.54435833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20959",2010,11,26,1.5874875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20960",2010,11,27,1.4962,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20961",2010,11,28,1.39732083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20962",2010,11,29,1.51609583333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20963",2010,11,30,1.56726666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20964",2010,12,1,1.2725,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20965",2010,12,2,1.107825,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20966",2010,12,3,1.19504166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20967",2010,12,4,1.39195416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20968",2010,12,5,1.45425,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20969",2010,12,6,1.240575,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20970",2010,12,7,1.2525125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20971",2010,12,8,1.34797916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20972",2010,12,9,1.29242916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20973",2010,12,10,1.30267916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20974",2010,12,11,1.356675,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20975",2010,12,12,1.58737083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20976",2010,12,13,1.1845875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20977",2010,12,14,1.03003333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20978",2010,12,15,1.251175,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20979",2010,12,16,1.44907916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20980",2010,12,17,1.45276666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20981",2010,12,18,1.42264166666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20982",2010,12,19,1.26947916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20983",2010,12,20,1.2312125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20984",2010,12,21,1.30025,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20985",2010,12,22,1.33991666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20986",2010,12,23,1.25447083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20987",2010,12,24,1.1655625,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20988",2010,12,25,1.41550416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20989",2010,12,26,1.33685833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20990",2010,12,27,1.03567083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20991",2010,12,28,1.15725416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20992",2010,12,29,1.2546125,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20993",2010,12,30,1.38650833333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20994",2010,12,31,1.38085416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20995",2011,1,1,1.4217875,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20996",2011,1,2,1.3470375,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20997",2011,1,3,1.28050416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20998",2011,1,4,1.31246666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"20999",2011,1,5,1.35621666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21000",2011,1,6,1.41836666666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21001",2011,1,7,1.31642916666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21002",2011,1,8,1.38943333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21003",2011,1,9,1.28705416666667,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21004",2011,1,10,1.42618333333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
"21005",2011,1,11,1.26362083333333,"St. Petersburg, Tampa Bay","27.7606","-82.6269"
